timestamp,open,high,low,close,volume,stoch_k_w,stoch_d_w,ema_fast,ema_slow,stoch_k,stoch_d,rsi_14,volatility_20,ema_cross_state,return_1,y,pred_class
2025-07-05 08:00:00,108053.46,108219.19,107870.42,108112.21,675.37974,81.29697729860517,86.20674058548464,107666.90814151202,105971.73265498431,26.240847537792465,27.013727901693496,45.45260664331229,0.005869862399408338,1,0.0005437123438711833,1,
2025-07-05 12:00:00,108112.2,108232.29,107971.0,108058.0,564.4708,81.29697729860517,86.20674058548464,107682.245077139,105992.49153403919,25.259171746575163,23.26307931653969,37.96296296285833,0.00560947379132875,1,-0.0005014234747399149,0,
2025-07-05 16:00:00,108058.0,108167.23,107864.75,108141.78,586.1961,81.29697729860517,86.20674058548464,107700.26605450611,106013.87748892437,26.1555903350812,22.87505830701174,34.945946671688986,0.00555738479511824,1,0.0007753243628421114,0,
2025-07-05 20:00:00,108141.78,108250.0,107993.39,108198.12,484.16079,81.29697729860517,86.20674058548464,107719.78973864313,106035.61124525349,28.885700045023583,25.173790768619668,39.49606605223432,0.004879432261503288,1,0.0005209827321133176,0,
2025-07-06 00:00:00,108198.12,108268.35,108025.97,108050.49,397.25464,84.50811272416736,84.25946594601312,107732.75837634341,106055.65979007684,30.379816305911216,26.977186770589878,27.513059184433388,0.004415772270723226,1,-0.0013644414524022208,0,
2025-07-06 04:00:00,108050.49,108218.0,107930.45,108040.31,497.89684,84.50811272416736,84.25946594601312,107744.81922432994,106075.40755335966,31.786970394199177,28.118016060763804,29.067627311033874,0.004114359089362337,1,-9.421521364694208e-05,1,
2025-07-06 08:00:00,108040.31,108111.0,107800.01,108076.01,740.99603,84.50811272416736,84.25946594601312,107757.80709788564,106095.31404536605,33.54304882120152,29.335049607998645,32.824793819183085,0.004098015992488516,1,0.000330432224787236,1,
2025-07-06 12:00:00,108076.0,109127.03,108045.76,108905.99,2193.35606,84.50811272416736,84.25946594601312,107802.83387836072,106123.28097028779,53.2156649774977,33.99446514648574,52.80633444936254,0.0042459324714341174,1,0.00767959512939087,-1,
2025-07-06 16:00:00,108906.0,108966.62,108266.67,108538.46,922.00834,84.50811272416736,84.25946594601312,107831.68196156227,106147.31260242424,65.61544367669738,40.571107370088434,45.460071383503816,0.004238361108484586,1,-0.003374745502979226,1,
2025-07-06 20:00:00,108538.45,109700.0,108536.86,109203.84,1696.09509,84.50811272416736,84.25946594601312,107885.4920807167,106177.72581036032,78.92396839672267,48.91081876203828,75.47503507461626,0.004381732054601331,1,0.006130361532676876,-1,
2025-07-07 00:00:00,109203.85,109700.0,108679.75,109389.47,1313.66179,84.50811272416736,84.25946594601312,107944.4716069631,106209.6834639886,78.25752444855321,56.89043678581195,79.25536128868711,0.00416058894276102,1,0.0016998486500108267,-1,
2025-07-07 04:00:00,109389.46,109447.54,108654.94,109061.08,1068.89272,84.50811272416736,84.25946594601312,107988.26017139593,106238.05556882454,77.72474096562871,64.5467318810502,67.39509698732779,0.004189788721942182,1,-0.003002025697720234,-1,
2025-07-07 08:00:00,109061.07,109087.86,108572.52,108642.01,1793.43934,84.50811272416736,84.25946594601312,108013.89741957649,106261.97551341336,65.90014297072807,69.9395809059713,57.28640511006769,0.004216695881795002,1,-0.0038425256746036363,1,
2025-07-07 12:00:00,108642.01,108660.0,107970.0,108292.59,2516.39623,84.50811272416736,84.25946594601312,108024.82654037741,106282.1806326829,45.78997510843243,68.70196592779375,53.328656259970906,0.004134770425588815,1,-0.003216251245719781,1,
2025-07-07 16:00:00,108292.59,108493.56,107513.2,108056.68,1826.11433,84.50811272416736,84.25946594601312,108026.07569565672,106299.83734280545,31.69805840139897,63.04906838191068,49.263361765732235,0.004131829793467993,1,-0.0021784500675439133,1,
2025-07-07 20:00:00,108056.67,108300.0,107800.01,108262.94,886.8716,84.50811272416736,84.25946594601312,108035.36449190548,106319.37070257854,28.354317398541042,54.62079321554708,52.61323064349268,0.003089364691402116,1,0.0019088130414519622,1,
2025-07-08 00:00:00,108262.94,108525.0,107429.57,107901.52,2011.55999,84.50811272416736,84.25946594601312,108030.11568830135,106335.11348165738,26.641454632375897,46.018114912850855,47.138971715840654,0.003185664856233035,1,-0.0033383538263416224,1,
2025-07-08 04:00:00,107901.52,108499.0,107750.0,108484.61,1010.06569,84.50811272416736,84.25946594601312,108047.93899464246,106356.50150671552,33.84678053636305,38.705121507973246,53.03126170473058,0.003234256196825138,1,0.0054039090459523376,1,
2025-07-08 08:00:00,108484.61,109005.0,108229.15,108756.37,1314.23794,84.50811272416736,84.25946594601312,108075.7206026957,106380.38079520591,41.89793710148866,34.70475386310002,57.27753354816309,0.0032610045446224765,1,0.002505055786253818,1,
2025-07-08 12:00:00,108756.37,109216.56,108217.07,108268.35,1848.45054,84.50811272416736,84.25946594601312,108083.27469670764,106399.16655843769,47.283554216602,34.95368371446161,52.14019175744064,0.003423903650283741,1,-0.004487277388901312,1,
2025-07-08 16:00:00,108268.35,109147.56,108096.55,108771.88,2426.90745,84.50811272416736,84.25946594601312,108110.27882624851,106422.77564740846,51.50111065598433,38.25419242355917,56.003651177783794,0.0035712318937044267,1,0.004650758970650148,1,
2025-07-08 20:00:00,108771.87,108974.0,108624.0,108922.98,604.79919,84.50811272416736,84.25946594601312,108142.14946051328,106447.65330265813,53.94719649288161,42.51967227261593,50.166031142184266,0.003573790806726479,1,0.0013891457976087374,1,
2025-07-09 00:00:00,108922.99,109136.0,108348.0,108376.41,994.80226,84.50811272416736,84.25946594601312,108151.33614833628,106466.84491158692,55.53368011052229,47.33504318564033,48.46994174341121,0.00377189904083654,1,-0.0050179493803785835,1,
2025-07-09 04:00:00,108376.41,108942.2,108324.53,108714.39,1001.59915,84.50811272416736,84.25946594601312,108173.41669153879,106489.20854430745,54.68964028840335,50.80885314431371,45.074122158020394,0.003830920652246729,1,0.0031185753431026697,1,
2025-07-09 08:00:00,108714.39,109117.0,108553.18,109058.27,1275.99616,84.50811272416736,84.25946594601312,108208.11682128237,106514.7713448616,59.667405399638795,53.770431194005404,46.7696629212206,0.003864660609364877,1,0.00316315071077522,1,
2025-07-09 12:00:00,109058.27,109769.39,108503.0,109071.32,4108.39131,84.50811272416736,84.25946594601312,108241.96792633012,106540.2096399376,69.15491882000741,57.4156586279063,50.10642145375422,0.003863329827138504,1,0.00011966080151459835,1,
2025-07-09 16:00:00,109071.32,111999.79,109047.49,111750.0,6338.57455,84.50811272416736,84.25946594601312,108379.53781157208,106592.04834998798,81.80329159900897,62.466022118410415,71.97804451331956,0.006572520894042043,1,0.02455897664023854,1,
2025-07-09 20:00:00,111749.99,111952.33,110559.4,111233.99,3562.92307,84.50811272416736,84.25946594601312,108491.47711307908,106638.23682411746,82.64791586726545,67.24947534747439,70.32122654140056,0.006558100467465685,1,-0.00461753914988805,1,
2025-07-10 00:00:00,111234.0,111581.0,110880.0,111074.51,1687.73466,84.50811272416736,84.25946594601312,108592.77252040931,106682.37884576803,85.8440804454345,72.30120873662642,71.07178916396643,0.00650300104899746,1,-0.0014337344187690393,1,
2025-07-10 04:00:00,111074.52,111432.46,110898.0,111230.0,1667.11413,84.50811272416736,84.25946594601312,108696.19320588345,106727.6288075017,82.05141109180748,76.8615038705271,70.86522476589627,0.006398480422617013,1,0.0013998711315494905,1,
2025-07-10 08:00:00,111229.99,111398.96,110870.33,111019.99,1407.79297,84.50811272416736,84.25946594601312,108787.32249192723,106770.3388691186,79.95176045851923,80.24222971367385,72.40714793803211,0.006425730728354863,1,-0.0018880697653510525,1,
2025-07-10 12:00:00,111019.99,111408.41,110500.0,111408.4,2221.21737,84.50811272416736,84.25946594601312,108890.10984518498,106816.48873111742,81.64995830623734,82.32473629471217,71.6129728545511,0.006390538689356812,1,0.0034985591333596133,1,
2025-07-10 16:00:00,111408.4,113788.23,111322.32,113301.81,7461.037691,84.50811272416736,84.25946594601312,109063.11769439343,106881.0192910068,84.41577519815998,82.760150227904,77.10258752470558,0.0071804134799982365,1,0.016995217595800804,1,
2025-07-10 20:00:00,113301.8,116868.0,113270.98,116010.0,10438.553844,84.50811272416736,84.25946594601312,109335.54445147605,106971.854919952,88.84028246051908,83.79221132677961,86.49728120194625,0.00851758745128446,1,0.02390244251173046,1,
2025-07-11 00:00:00,116010.01,116950.0,115222.22,116881.7,4456.671301,84.50811272416736,84.25946594601312,109631.47212004563,107070.46034363408,93.62675514242581,85.08932377627816,86.95028959452952,0.0084557727011767,1,0.007514007413154111,1,
2025-07-11 04:00:00,116881.69,118404.22,116500.0,117526.88,7940.173377,84.50811272416736,84.25946594601312,109941.09595847521,107174.50432031434,93.57412883524971,87.00977673351854,87.51251303612261,0.008448841530785137,1,0.005519940247275645,0,
2025-07-11 08:00:00,117526.88,118869.98,117526.88,117821.91,4664.06161,84.50811272416736,84.25946594601312,110250.14748951541,107280.4486554356,93.52184081839728,89.2714567934982,92.1053804661624,0.008276878655020718,1,0.002510319341413547,0,
2025-07-11 12:00:00,117821.91,118259.24,116724.66,116902.59,4711.37408,84.50811272416736,84.25946594601312,110511.02758796579,107376.19135538151,87.45996612458907,90.23979142989016,84.70211496331648,0.008710246974051957,1,-0.007802623467910275,1,
2025-07-11 16:00:00,116902.58,118138.75,116604.87,118108.81,2754.72647,84.50811272416736,84.25946594601312,110808.97983941811,107482.98358070111,87.91389397823423,90.82281122656921,85.7441205416352,0.008824562086269253,1,0.01031816318184231,1,
2025-07-11 20:00:00,118108.81,118108.81,117146.8,117527.66,1346.51431,84.50811272416736,84.25946594601312,111072.45749277427,107582.93060974887,86.67149992086775,90.46134746996064,81.96311236221582,0.008847450682720913,1,-0.00492046274956115,1,
2025-07-12 00:00:00,117527.66,117847.66,117141.13,117774.42,1268.81982,84.50811272416736,84.25946594601312,111335.27955188115,107684.33846437825,88.63426854617553,89.6292663705856,77.90023674635796,0.008857590833302594,1,0.002099590853761546,1,
2025-07-12 04:00:00,117774.42,118054.79,117506.37,117731.99,1157.69575,84.50811272416736,84.25946594601312,111586.13094200347,107784.31509657348,86.54965658907156,88.45852099622259,81.47407965672613,0.008893034460263313,1,-0.0003602649879319575,1,
2025-07-12 08:00:00,117731.99,118200.0,117625.0,117810.0,1459.36466,84.50811272416736,84.25946594601312,111830.2042383955,107884.07315531405,86.88356085279379,87.35214100195532,82.88392793488728,0.008681112636578057,1,0.000662606654317166,1,
2025-07-12 12:00:00,117810.0,117861.19,116900.05,117100.01,2887.39027,84.50811272416736,84.25946594601312,112036.86328787019,107975.77401944027,84.19773205352148,86.80843532344404,77.18651958481296,0.008976467964639053,1,-0.006026568203038818,1,
2025-07-12 16:00:00,117100.0,117639.98,117045.86,117550.96,961.54328,84.50811272416736,84.25946594601312,112253.10237462039,108071.0495018339,83.47678250127245,86.06891674395042,79.58737853071655,0.008975537660197515,1,0.0038509817377472277,1,
2025-07-12 20:00:00,117550.96,117563.75,117000.01,117420.0,711.79059,84.50811272416736,84.25946594601312,112455.72581090977,108164.07388490024,81.2944762499456,85.17274613213007,77.88492759259965,0.009006002652301363,1,-0.0011140700169527396,1,
2025-07-13 00:00:00,117420.0,117824.76,117224.79,117753.6,696.41148,94.01010929186099,84.67741757720408,112663.48558303097,108259.49205519973,81.69705219922207,84.01654340763783,74.14336367835551,0.007593334025024923,1,0.0028410832907512784,-1,
2025-07-13 04:00:00,117753.59,118054.79,117684.22,117999.0,867.97982,94.01010929186099,84.67741757720408,112872.72144251996,108356.40258201367,78.99099199368003,82.75676597507258,64.71872363714442,0.007402219110230906,1,0.002084012718082562,-1,
2025-07-13 08:00:00,117998.99,118086.66,117689.63,118072.01,685.44893,94.01010929186099,84.67741757720408,113076.61511144075,108453.07529264041,74.17135294667983,80.63806465738692,59.98915745343831,0.007352244930918954,1,0.0006187340570682487,-1,
2025-07-13 12:00:00,118072.01,119376.0,117989.53,118672.24,3891.104317,94.01010929186099,84.67741757720408,113296.05138158034,108554.75852355942,72.35227948878554,78.66382256326425,59.6850023505874,0.0073545664555682835,1,0.0050835926313104185,-1,
2025-07-13 16:00:00,118672.23,119488.0,118382.56,118961.08,1749.40157,94.01010929186099,84.67741757720408,113518.2093666164,108658.3040108872,74.21932888948369,77.12091362796612,59.64275496145417,0.007258838351815562,1,0.0024339306311231823,-1,
2025-07-13 20:00:00,118961.09,119367.37,118243.68,119086.64,1660.44683,94.01010929186099,84.67741757720408,113736.57919537654,108762.0685480923,80.80230311499366,77.03888477214082,71.35735393899233,0.007278600539899106,1,0.0010554712516059883,-1,
2025-07-14 00:00:00,119086.65,121492.48,118905.18,120750.24,5418.532886,94.01010929186099,84.67741757720408,114011.62471712648,108881.35383617098,83.8802659224683,77.40275372601518,73.70913510283087,0.007012965211776238,1,0.013969661080369677,-1,
2025-07-14 04:00:00,120750.25,123218.0,120557.63,122736.04,6981.800221,94.01010929186099,84.67741757720408,114353.75864978819,109019.21140994041,87.42944829910795,78.80916311025317,87.33530796496943,0.00601064506797799,1,0.01644551596750432,-1,
2025-07-14 08:00:00,122736.04,122769.19,121355.55,121467.24,3279.33527,94.01010929186099,84.67741757720408,114632.71870273766,109143.07239093604,82.83281312472695,80.25273980659435,73.08826361279567,0.006582066320365477,1,-0.01033763188057879,-1,
2025-07-14 12:00:00,121467.23,122120.0,119611.7,119878.23,6047.71252,94.01010929186099,84.67741757720408,114838.4250281205,109249.88987958345,70.59969346597124,79.9606421361253,61.24420563793955,0.007329353380127049,1,-0.013081798845515968,-1,
2025-07-14 16:00:00,119878.22,120526.03,119202.0,119939.41,4127.24496,94.01010929186099,84.67741757720408,115038.46365446871,109356.25326386621,55.84474921981549,76.8982121911806,61.17574076844728,0.00732120157334945,1,0.000510351212225979,-1,
2025-07-14 20:00:00,119939.42,120447.0,119522.72,119841.18,1414.72302,94.01010929186099,84.67741757720408,115226.80547194053,109460.58089308147,46.979291610099665,71.2610436070316,65.37362719937862,0.007044066501556124,1,-0.0008189968584971785,-1,
2025-07-15 00:00:00,119841.17,119940.83,116840.01,117148.47,6623.40172,94.01010929186099,84.67741757720408,115302.16486519777,109537.07730210554,32.878601109373925,62.76076613818254,48.196233193120776,0.008526443301078195,1,-0.02246898770522776,1,
2025-07-15 04:00:00,117148.46,117765.4,116250.0,116779.12,5478.80575,94.01010929186099,84.67741757720408,115360.0846744057,109609.13742845276,19.374210150594916,51.4182264467637,47.18796839398447,0.008486016805062967,1,-0.003152836737859266,1,
2025-07-15 08:00:00,116779.13,117224.08,116300.0,117113.98,3612.34292,94.01010929186099,84.67741757720408,115428.86488325254,109683.81247891592,8.27638141542247,38.99215449521295,47.193807264928495,0.008499216723158683,1,0.002867464663203423,1,
2025-07-15 12:00:00,117113.98,118490.71,115736.92,116391.43,8662.27705,94.01010929186099,84.67741757720408,115466.61253488969,109750.55494181228,9.580564941259953,28.822299741094408,43.23056023670696,0.008601381769492078,1,-0.00616963064529108,1,
2025-07-15 16:00:00,116391.43,117800.6,116019.05,116416.07,5395.39361,94.01010929186099,84.67741757720408,115503.84616097245,109816.87847472957,10.075452969556858,21.194083699384635,42.99835269280587,0.008598565806822151,1,0.0002116994352592272,1,
2025-07-15 20:00:00,116416.07,117972.86,116192.27,117758.09,2246.23978,94.01010929186099,84.67741757720408,115592.24788015,109895.89550483177,14.948064539701036,15.855545854318196,46.36293829542502,0.008900381520978237,1,0.011527789934843158,1,
2025-07-16 00:00:00,117758.08,118195.0,117017.29,117482.67,2060.70862,94.01010929186099,84.67741757720408,115666.38208092842,109971.38579831604,19.810285858904525,13.677493312573297,44.11167039592077,0.008877477070019252,1,-0.0023388626632785403,1,
2025-07-16 04:00:00,117482.67,118300.0,117275.63,118189.25,1653.72862,94.01010929186099,84.67741757720408,115765.31807775477,110053.15559136763,27.711016769414737,15.0669610823766,46.5839090960504,0.008973588741381471,1,0.006014333858772591,1,
2025-07-16 08:00:00,118189.24,119310.75,118113.82,118769.06,2658.37376,94.01010929186099,84.67741757720408,115883.11187862713,110139.88100836895,32.21558028163491,19.056827560078673,41.77999097162506,0.009015560510793214,1,0.004905776117540173,0,
2025-07-16 12:00:00,118769.06,119794.8,118181.14,119095.76,4851.16642,94.01010929186099,84.67741757720408,116009.09807946527,110228.99423216628,40.35814881274042,24.186424871992084,32.48494494725156,0.009023200182092135,1,0.0027507163902786846,-1,
2025-07-16 16:00:00,119095.76,119904.13,118471.38,119230.16,2877.33424,94.01010929186099,84.67741757720408,116135.41423321175,110318.55807065219,47.67352578397058,30.45277034106104,37.91742011301907,0.009024382162657779,1,0.0011285036511796687,-1,
2025-07-16 20:00:00,119230.16,120063.84,118420.0,118630.43,2938.59685,94.01010929186099,84.67741757720408,116233.25798877208,110401.26326397904,54.30277708442659,37.0118890985153,42.454203948076334,0.009037420716865741,1,-0.005030019250162998,-1,
2025-07-17 00:00:00,118630.44,119158.28,117683.53,118128.8,2234.06203,94.01010929186099,84.67741757720408,116307.59296960455,110478.15417677526,55.30908117951418,42.92835498528357,39.60450725308639,0.009065297245059126,1,-0.004228510340896441,0,
2025-07-17 04:00:00,118128.8,118772.0,117857.03,118311.75,2080.63383,94.01010929186099,84.67741757720408,116386.1873629534,110556.10040387203,56.90263657946854,47.79362495362587,41.30348501986411,0.009069986408534193,1,0.0015487332470998094,0,
2025-07-17 08:00:00,118311.75,119192.0,117974.99,117995.0,2041.88316,94.01010929186099,84.67741757720408,116449.27805460228,110630.11930532604,54.15871724899156,51.45081444818532,56.595594158872615,0.008439404691133882,1,-0.002677248878492633,0,
2025-07-17 12:00:00,117995.0,119073.46,117453.57,118881.99,3175.79483,94.01010929186099,84.67741757720408,116544.67852304925,110712.2274714422,61.46003777898992,54.96779594256024,65.16121775956097,0.007674303765939421,1,0.007517182931480182,-1,
2025-07-17 16:00:00,118881.99,119880.13,118333.6,118959.66,2433.94045,94.01010929186099,84.67741757720408,116639.38367900811,110794.29147670149,66.45134799503278,58.09743297773726,63.81943862073766,0.007400521621705044,1,0.0006533369772829811,-1,
2025-07-17 20:00:00,118959.66,120998.71,118383.97,119177.56,3762.26221,94.01010929186099,84.67741757720408,116738.92000532152,110877.70708389848,70.1984983733961,60.74671985923219,72.56637168125138,0.00684634173860085,1,0.0018317133724155,-1,
2025-07-18 00:00:00,119177.56,120785.49,119020.48,120223.09,2672.86935,94.01010929186099,84.67741757720408,116875.5541227599,110970.69596863582,73.92409393947098,63.84922198589165,76.45939439079484,0.007137918915767187,1,0.008772876370350291,-1,
2025-07-18 04:00:00,120223.08,120820.71,119287.72,119339.51,3649.17934,94.01010929186099,84.67741757720408,116972.17984343598,111053.96775004243,68.53918429391477,65.78864660496602,61.73919627520704,0.00733122592245936,1,-0.0073495033275221555,-1,
2025-07-18 08:00:00,119339.51,119469.21,118395.0,119171.34,3814.49483,94.01010929186099,84.67741757720408,117058.4214182032,111134.73762317635,64.36903845199207,67.49036680546611,62.73816115212315,0.005093682797011679,1,-0.001409172871582931,-1,
2025-07-18 12:00:00,119171.35,119531.48,117315.69,117860.25,5020.77844,94.01010929186099,84.67741757720408,117089.86567631288,111201.65814433877,41.34330230805164,64.13757756030974,47.72567020134826,0.005692962858029029,1,-0.011001722393991664,1,
2025-07-18 16:00:00,117860.24,118054.92,117120.53,117374.76,2564.58563,94.01010929186099,84.67741757720408,117101.03800273198,111263.08204340009,24.08629173832074,57.07673485085772,40.23405215034876,0.005751999954826091,1,-0.0041192004938052085,1,
2025-07-18 20:00:00,117374.75,118021.62,116812.76,117924.84,2202.75507,94.01010929186099,84.67741757720408,117133.34396340916,111329.36819222198,15.969351596343614,48.03854372134898,42.047498220502625,0.0056375943253422316,1,0.004686527154560416,-1,
2025-07-19 00:00:00,117924.84,118371.42,117613.35,118322.54,1323.00452,94.01010929186099,84.67741757720408,117179.979102099,111398.95199130436,23.063386947431425,39.56175922267571,44.048596375649204,0.005668612491335627,1,0.0033724870858420353,0,
