run_id,stoch_threshold,lookback_bars,atr_multiplier,trades,win_rate,profit_factor,sharpe,gross_pnl,pred_sharpe,pred_pf,score
31,60,10,1.5,32,0.5,6.663261516384851,0.4211050458455753,147759.41999999998,0.41779068,6.271579,0.8916666666666666
30,60,10,1.0,34,0.4705882352941176,6.498995259871473,0.4128179284369604,176369.10999999996,0.409806,6.3438416,0.8833333333333333
27,60,5,1.5,33,0.4848484848484848,6.60671059544526,0.4273299380348853,166797.78999999998,0.41910413,6.204595,0.8583333333333334
43,70,10,1.5,34,0.5,6.653052423288281,0.4126154966502571,150613.88,0.40970504,6.2718234,0.8583333333333334
32,60,10,2.0,31,0.5161290322580645,6.400733890246008,0.4200431684005999,123896.94,0.4084175,6.276365,0.8500000000000001
